C:\Users\lgidu\venv\pyPoll_hw\Scripts\python.exe C:/Users/lgidu/PycharmProjects/pythonhw/pyboss2.py
<zip object at 0x000001F7DB0DE808>
['EmpID', 'FirstName', 'LastName', 'DOB', 'SSN', 'State']
['1208', 'William', 'Lane', '4/15/1982', '***-**-0409', 'VT']
['53', 'John', 'White', '2/24/1982', '***-**-4393', 'ME']
['722', 'Pamela', 'Ortiz', '3/13/1990', '***-**-6253', 'PA']
['1391', 'Donna', 'Clark', '4/7/1987', '***-**-3543', 'NC']
['670', 'Mike', 'Burke', '5/9/1979', '***-**-3812', 'NY']
['2049', 'Michelle', 'Hill', '1/26/1957', '***-**-2454', 'AL']
['423', 'Dana', 'Davis', '3/2/1967', '***-**-4598', 'MT']
['1181', 'Brittany', 'Webster', '1/28/1980', '***-**-2296', 'TX']
['899', 'Justin', 'Romero', '5/25/1988', '***-**-5569', 'OH']
['1396', 'Brandon', 'Miller', '4/1/1974', '***-**-2443', 'NM']
['648', 'Melissa', 'Hendricks', '9/16/1961', '***-**-6637', 'KS']
['245', 'Kimberly', 'Scott', '10/10/1964', '***-**-2120', 'OK']
['845', 'Amy', 'Williams', '10/10/1958', '***-**-0952', 'AK']
['1950', 'William', 'Wright', '11/16/1975', '***-**-7918', 'MD']
['362', 'Rachel', 'Mcdowell', '4/26/1979', '***-**-2963', 'AK']
['470', 'Barbara', 'Estrada', '12/20/1983', '***-**-0289', 'NV']
['539', 'William', 'Jones', '8/13/1967', '***-**-4239', 'MD']
['766', 'Michael', 'Williams', '5/27/1971', '***-**-4633', 'OK']
['450', 'Adrian', 'Parker', '4/8/1986', '***-**-9399', 'CO']
['1210', 'Ashley', 'Rivera', '7/23/1964', '***-**-7934', 'NE']
['923', 'Matthew', 'Griffin', '1/2/1987', '***-**-3734', 'VT']
['378', 'Taylor', 'Norman', '2/6/1987', '***-**-7109', 'UT']
['1297', 'Harry', 'Roberts', '2/27/1968', '***-**-9243', 'IN']
['1294', 'Shawn', 'Snyder', '4/14/1965', '***-**-9603', 'OK']
['617', 'Courtney', 'Sanchez', '12/23/1969', '***-**-5491', 'OK']
['2100', 'Cory', 'Nguyen', '2/13/1988', '***-**-9204', 'NH']
['1300', 'Dillon', 'Porter', '7/8/1994', '***-**-3794', 'FL']
['1720', 'William', 'Leach', '6/11/1975', '***-**-5386', 'NV']
['1119', 'Amanda', 'Sanders', '6/17/1964', '***-**-8479', 'VT']
['1949', 'Bernard', 'Kim', '10/4/1968', '***-**-3296', 'IL']
['1020', 'Susan', 'Mendez', '2/23/1989', '***-**-6760', 'HI']
['512', 'Lindsay', 'Harris', '9/23/1967', '***-**-4974', 'IL']
['1825', 'Elizabeth', 'Mckay', '6/18/1975', '***-**-4629', 'MA']
['1355', 'Laura', 'Gonzalez', '2/23/1991', '***-**-0054', 'CO']
['314', 'Amanda', 'Ross', '6/6/1957', '***-**-0611', 'KY']
['597', 'Alejandro', 'Scott', '11/5/1968', '***-**-3244', 'OK']
['370', 'Derek', 'Sanchez', '12/4/1964', '***-**-1818', 'MI']
['895', 'Patrick', 'King', '6/20/1973', '***-**-2638', 'ME']
['1846', 'Jill', 'Hamilton', '11/7/1991', '***-**-9698', 'CA']
['2063', 'Brooke', 'Peterson', '7/31/1965', '***-**-1545', 'MS']
['995', 'Michael', 'Haas', '10/12/1961', '***-**-8176', 'WY']
['2065', 'Laura', 'Clark', '11/1/1983', '***-**-9301', 'SC']
['907', 'Debbie', 'Hill', '6/12/1968', '***-**-0343', 'LA']
['1049', 'Mike', 'Miller', '11/20/1980', '***-**-6130', 'MT']
['1993', 'Gabriel', 'Peters', '12/27/1987', '***-**-3489', 'TX']
['1545', 'Jeffrey', 'Brown', '12/3/1988', '***-**-0673', 'CA']
['473', 'Jason', 'Campbell', '7/24/1976', '***-**-3475', 'UT']
['1896', 'Anne', 'Gill', '5/24/1989', '***-**-0549', 'ME']
['520', 'Katherine', 'Wilson', '12/16/1972', '***-**-2381', 'VT']
['218', 'Joseph', 'Mcintosh', '7/17/1961', '***-**-1041', 'TN']
['662', 'Erin', 'Ortiz', '7/25/1962', '***-**-1510', 'TX']
['1907', 'Donald', 'Foster', '7/5/1984', '***-**-2750', 'IL']
['1612', 'Erin', 'Gallegos', '2/20/1990', '***-**-0552', 'SC']
['1171', 'Stephen', 'Reed', '5/18/1960', '***-**-5458', 'MT']
['731', 'Ashley', 'Gutierrez', '12/11/1991', '***-**-0123', 'ME']
['1335', 'Eileen', 'Benson', '11/7/1966', '***-**-5795', 'IL']
['781', 'Reginald', 'Jackson', '8/10/1965', '***-**-6778', 'CT']
['1778', 'Felicia', 'Edwards', '12/26/1983', '***-**-0974', 'IA']
['113', 'Dawn', 'Schmidt', '12/8/1982', '***-**-2713', 'TX']
['391', 'Jill', 'Hall', '11/13/1983', '***-**-8813', 'AZ']
['1845', 'Laura', 'Fox', '11/5/1990', '***-**-8109', 'NE']
['158', 'Darlene', 'Ellis', '9/13/1994', '***-**-3881', 'KY']
['1320', 'Lisa', 'Harris', '10/22/1959', '***-**-0170', 'FL']
['1951', 'David', 'Miller', '4/13/1976', '***-**-1387', 'MT']
['69', 'Eric', 'Clark', '11/21/1971', '***-**-3894', 'ME']
['1759', 'Rachel', 'Washington', '11/7/1985', '***-**-8983', 'WI']
['1365', 'Bianca', 'Torres', '12/28/1978', '***-**-7874', 'TN']
['1671', 'Angela', 'Smith', '3/13/1961', '***-**-5600', 'NY']
['1424', 'Pamela', 'Hale', '10/30/1969', '***-**-3067', 'ME']
['635', 'Kyle', 'Rivera', '12/12/1992', '***-**-3275', 'AR']
['1044', 'Shari', 'Stewart', '2/26/1970', '***-**-8470', 'IA']
['2035', 'Nathan', 'Sheppard', '8/7/1968', '***-**-8280', 'MI']
['1371', 'Patricia', 'Ferguson', '4/27/1959', '***-**-5356', 'AR']
['238', 'Natalie', 'Porter', '2/5/1974', '***-**-1071', 'DE']
['286', 'Robert', 'Anderson', '5/27/1982', '***-**-4340', 'TN']
['1131', 'Andrew', 'Howard', '8/11/1965', '***-**-5489', 'AL']
['477', 'Randy', 'Mack', '9/17/1976', '***-**-8346', 'AZ']
['1763', 'Crystal', 'Thomas', '7/23/1972', '***-**-9079', 'OR']
['1963', 'Angela', 'Reyes', '7/26/1959', '***-**-4418', 'KY']
['72', 'Charles', 'Williams', '1/9/1972', '***-**-1525', 'KY']
['1450', 'Andrea', 'Brown', '12/28/1967', '***-**-9598', 'IN']
['504', 'Timothy', 'Henson', '4/18/1987', '***-**-0242', 'WY']
['1789', 'Terri', 'Levine', '3/29/1987', '***-**-6427', 'VT']
['971', 'Jesse', 'Pacheco', '7/17/1969', '***-**-0584', 'CA']
['247', 'Julie', 'Jacobs', '4/12/1984', '***-**-4568', 'NE']
['279', 'Stephanie', 'Hoover', '8/30/1990', '***-**-5541', 'UT']
['2104', 'Veronica', 'Blake', '5/28/1991', '***-**-4434', 'UT']
['2036', 'Matthew', 'Smith', '8/10/1958', '***-**-1697', 'WY']
['1329', 'Elizabeth', 'Lynn', '8/1/1993', '***-**-2211', 'KY']
['540', 'Devin', 'Johnson', '7/11/1964', '***-**-3213', 'UT']
['284', 'Cameron', 'Turner', '8/2/1964', '***-**-6438', 'NC']
['1548', 'Luke', 'Robinson', '4/10/1993', '***-**-5430', 'TN']
['1834', 'Cheryl', 'Carpenter', '1/3/1994', '***-**-8234', 'LA']
['183', 'Loretta', 'Ramirez', '12/20/1980', '***-**-6782', 'AR']
['1843', 'Anthony', 'Garner', '6/16/1993', '***-**-9060', 'ND']
['888', 'Walter', 'West', '9/4/1967', '***-**-7787', 'NV']
['594', 'Todd', 'Brown', '4/30/1978', '***-**-6104', 'NM']
['562', 'Jenny', 'Reed', '8/23/1968', '***-**-9156', 'WY']
['1337', 'Joseph', 'Paul', '2/8/1994', '***-**-9283', 'NJ']
['666', 'Samantha', 'Brewer', '9/13/1994', '***-**-0433', 'ND']
['309', 'Jacqueline', 'Shelton', '11/27/1984', '***-**-7295', 'MO']
['967', 'Patricia', 'Hamilton', '7/7/1991', '***-**-5191', 'NE']
['110', 'Megan', 'Cook', '5/21/1974', '***-**-5748', 'HI']
['936', 'Thomas', 'Caldwell', '1/25/1987', '***-**-7036', 'TX']
['1433', 'Samuel', 'Ryan', '1/24/1993', '***-**-2946', 'NJ']
['1879', 'Kayla', 'Monroe', '1/10/1969', '***-**-4972', 'ND']
['404', 'Jessica', 'Harper', '11/28/1978', '***-**-3504', 'MI']
['152', 'Chad', 'Copeland', '5/7/1967', '***-**-9661', 'WA']
['46', 'Joseph', 'Anthony', '3/6/1989', '***-**-5196', 'TX']
['984', 'Madeline', 'Irwin', '9/3/1958', '***-**-0671', 'AK']
['318', 'Chad', 'West', '1/12/1974', '***-**-1189', 'MN']
['225', 'Aaron', 'Brown', '9/2/1970', '***-**-8081', 'KS']
['1266', 'Megan', 'Powell', '2/21/1962', '***-**-6166', 'KS']
['354', 'Ivan', 'Conley', '1/25/1982', '***-**-0309', 'CA']
['344', 'Bianca', 'Page', '2/22/1987', '***-**-3023', 'NM']
['1202', 'Matthew', 'Henry', '3/30/1981', '***-**-6295', 'RI']
['1233', 'Wesley', 'Smith', '5/17/1975', '***-**-7758', 'AR']
['1986', 'Shannon', 'Torres', '1/6/1983', '***-**-1380', 'MS']
['2121', 'Noah', 'Herman', '2/13/1964', '***-**-7801', 'ME']
['1684', 'Christina', 'Morgan', '3/5/1963', '***-**-5012', 'CO']
['111', 'Lisa', 'Williams', '7/14/1991', '***-**-5641', 'SD']
['715', 'Angela', 'Adams', '5/9/1973', '***-**-7304', 'MO']
['869', 'Deborah', 'Anthony', '4/2/1980', '***-**-8077', 'ND']
['514', 'Jeffrey', 'Owens', '9/5/1972', '***-**-6976', 'MT']
['1787', 'Kevin', 'Howard', '5/31/1980', '***-**-8767', 'KY']
['229', 'Tina', 'Peters', '7/8/1959', '***-**-3646', 'MO']
['1200', 'Louis', 'Hart', '5/9/1957', '***-**-5742', 'RI']
['1352', 'Juan', 'Barry', '4/7/1964', '***-**-0783', 'VA']
['1184', 'Michael', 'Garrett', '9/17/1965', '***-**-4728', 'IN']
['896', 'Justin', 'Miller', '8/8/1993', '***-**-6228', 'NE']
['287', 'Chad', 'Robinson', '8/30/1976', '***-**-1062', 'RI']
['763', 'Daniel', 'Callahan', '5/31/1979', '***-**-8277', 'NV']
['609', 'William', 'Payne', '5/25/1966', '***-**-6537', 'NJ']
['993', 'Alvin', 'Shea', '7/30/1972', '***-**-5567', 'PA']
['658', 'Joseph', 'Cox', '6/6/1969', '***-**-3058', 'MO']
['1677', 'William', 'Miranda', '1/14/1976', '***-**-8664', 'NJ']
['890', 'Christopher', 'Mcintosh', '11/11/1963', '***-**-6744', 'NY']
['876', 'Ashley', 'Herring', '5/21/1984', '***-**-7136', 'CA']
['22', 'Jeremy', 'Ellis', '10/14/1961', '***-**-5018', 'LA']
['1047', 'James', 'Miller', '8/14/1976', '***-**-6770', 'VT']
['1367', 'Jimmy', 'Walker', '6/13/1991', '***-**-8798', 'CA']
['795', 'Pamela', 'Huynh', '7/2/1980', '***-**-6706', 'AZ']
['831', 'Sherri', 'Nguyen', '6/17/1963', '***-**-7282', 'AR']
['1253', 'Victor', 'Gonzales', '12/20/1956', '***-**-6873', 'AR']
['934', 'Kevin', 'Johnson', '5/31/1990', '***-**-2470', 'UT']
['104', 'Stephanie', 'Walker', '2/6/1978', '***-**-3945', 'GA']
['1362', 'Matthew', 'Taylor', '4/6/1968', '***-**-2274', 'WA']
['429', 'Renee', 'Decker', '2/4/1988', '***-**-8096', 'UT']
['1903', 'Jonathan', 'Avila', '5/31/1965', '***-**-7342', 'CO']
['1523', 'Mary', 'Lee', '9/2/1966', '***-**-1358', 'WV']
['33', 'Andrew', 'Jennings', '4/22/1988', '***-**-8660', 'CA']
['1206', 'Ashley', 'Fernandez', '9/14/1990', '***-**-6998', 'PA']
['1011', 'Thomas', 'Kidd', '12/12/1982', '***-**-7421', 'WV']
['1075', 'Thomas', 'Shaffer', '12/14/1963', '***-**-4522', 'FL']
['1052', 'John', 'Douglas', '9/26/1975', '***-**-6117', 'AR']
['684', 'Robert', 'Benitez', '10/24/1957', '***-**-0167', 'IA']
['1328', 'Micheal', 'Ramirez', '7/31/1985', '***-**-3317', 'LA']
['386', 'Jennifer', 'Watson', '9/10/1989', '***-**-6997', 'UT']
['445', 'Sarah', 'Mitchell', '10/1/1957', '***-**-7146', 'NY']
['1021', 'Erica', 'Moore', '3/20/1957', '***-**-0654', 'MN']
['1969', 'Michael', 'Pruitt', '11/14/1985', '***-**-6561', 'WA']
['487', 'Jennifer', 'Johnson', '4/15/1980', '***-**-5708', 'LA']
['739', 'Darrell', 'Moreno', '11/30/1980', '***-**-7021', 'AK']
['1331', 'Andrew', 'Barrett', '8/16/1959', '***-**-1591', 'MT']
['1648', 'Michael', 'Le', '12/28/1986', '***-**-1535', 'NV']
['380', 'Ryan', 'Myers', '7/9/1973', '***-**-0813', 'LA']
['1694', 'Courtney', 'Rivera', '1/18/1961', '***-**-8563', 'SD']
['1139', 'Michelle', 'Parrish', '5/26/1963', '***-**-8720', 'WV']
['558', 'Ronnie', 'Nash', '6/5/1959', '***-**-1227', 'OH']
['356', 'Jesse', 'Jackson', '8/11/1973', '***-**-7626', 'TX']
['95', 'Paula', 'Gilbert', '7/13/1969', '***-**-6532', 'LA']
['2059', 'Jared', 'Martin', '4/5/1977', '***-**-3266', 'OK']
['894', 'Joshua', 'Massey', '6/21/1993', '***-**-9713', 'NE']
['1796', 'William', 'Martin', '1/9/1957', '***-**-1042', 'AR']
['1053', 'Ernest', 'Guzman', '1/24/1969', '***-**-6904', 'RI']
['2124', 'Lisa', 'Porter', '7/28/1962', '***-**-0789', 'WI']
['1165', 'Carlos', 'Diaz', '6/25/1972', '***-**-9779', 'NE']
['1812', 'Richard', 'Neal', '12/8/1976', '***-**-4878', 'ID']
['101', 'Andres', 'Rivera', '5/19/1993', '***-**-2760', 'PA']
['515', 'Nicole', 'Neal', '3/23/1968', '***-**-7256', 'ND']
['697', 'Kimberly', 'Stephens', '7/28/1981', '***-**-8363', 'AR']
['1660', 'Erika', 'Dalton', '3/23/1990', '***-**-6658', 'NJ']
['1774', 'Catherine', 'Osborne', '6/8/1986', '***-**-0018', 'OH']
['530', 'Amanda', 'Miller', '10/8/1990', '***-**-0431', 'WV']
['1493', 'Kristin', 'Johnson', '5/18/1980', '***-**-1647', 'WV']
['571', 'William', 'Rush', '10/26/1980', '***-**-4311', 'WA']
['858', 'Joe', 'Brown', '3/13/1994', '***-**-9088', 'KS']
['1133', 'Kimberly', 'Nelson', '12/4/1978', '***-**-2012', 'AZ']
['1496', 'Heather', 'Foster', '1/7/1959', '***-**-8466', 'MO']
['1345', 'Brandy', 'Lambert', '9/6/1982', '***-**-8681', 'OH']
['969', 'Amy', 'Small', '5/19/1993', '***-**-3612', 'NH']
['825', 'Christopher', 'Francis', '10/31/1982', '***-**-8536', 'IA']
['1480', 'Lorraine', 'Butler', '10/13/1981', '***-**-1324', 'RI']
['1262', 'Timothy', 'Scott', '4/11/1978', '***-**-2563', 'WI']
['1256', 'Adam', 'Leonard', '5/14/1982', '***-**-3927', 'SD']
['607', 'Ashley', 'Baker', '10/7/1991', '***-**-3210', 'WI']
['165', 'Carolyn', 'Owens', '5/2/1979', '***-**-9140', 'CA']
['1989', 'Michelle', 'Nolan', '4/28/1963', '***-**-2978', 'CO']
['689', 'Thomas', 'Rose', '6/19/1979', '***-**-6533', 'OR']
['1475', 'Robert', 'Flores', '4/17/1973', '***-**-1191', 'NE']
['1268', 'Bryan', 'Whitehead', '1/10/1989', '***-**-9651', 'NV']
['1800', 'Michael', 'Decker', '7/17/1959', '***-**-4721', 'TN']
['957', 'Taylor', 'Watson', '9/17/1986', '***-**-5802', 'ME']
['633', 'Hannah', 'Richards', '9/10/1978', '***-**-3709', 'MO']
['575', 'Haley', 'Sanchez', '10/10/1991', '***-**-2490', 'VA']
['192', 'Cynthia', 'Gray', '9/10/1957', '***-**-7826', 'GA']
['1975', 'Elizabeth', 'May', '4/7/1987', '***-**-5485', 'ND']
['164', 'Tracy', 'Miles', '5/21/1976', '***-**-1924', 'NY']
['313', 'James', 'Herrera', '4/27/1958', '***-**-6143', 'NM']
['664', 'Benjamin', 'Galvan', '6/14/1969', '***-**-7125', 'OR']
['659', 'David', 'Choi', '12/6/1970', '***-**-2416', 'GA']
['1973', 'Jeffrey', 'Mccarty', '2/27/1990', '***-**-9024', 'NC']
['1174', 'Sherry', 'Monroe', '5/18/1985', '***-**-3276', 'LA']
['838', 'Michael', 'Gonzalez', '2/26/1977', '***-**-6500', 'NH']
['1771', 'Darren', 'Harrell', '3/6/1962', '***-**-5656', 'OR']
['1705', 'Joseph', 'Long', '7/31/1981', '***-**-2926', 'ND']
['867', 'Tammy', 'Curry', '12/13/1990', '***-**-6118', 'CO']
['379', 'Anthony', 'Thomas', '9/3/1964', '***-**-5389', 'TN']
['1819', 'Rodney', 'Lawson', '10/22/1988', '***-**-6989', 'NM']
['770', 'Steven', 'Gould', '6/15/1969', '***-**-1538', 'MN']
['2069', 'Austin', 'Cox', '1/7/1983', '***-**-9405', 'LA']
['383', 'Shelly', 'Miller', '4/30/1962', '***-**-5240', 'IL']
['1937', 'Rachel', 'Pratt', '12/5/1966', '***-**-4743', 'AR']
['1586', 'John', 'Hill', '1/7/1992', '***-**-7717', 'TX']
['1795', 'Gerald', 'Hernandez', '3/1/1982', '***-**-3648', 'CA']
['1227', 'Donald', 'Richardson', '5/25/1969', '***-**-2416', 'CA']
['1172', 'Philip', 'Cannon', '1/19/1992', '***-**-2516', 'CA']
['2031', 'William', 'King', '6/10/1967', '***-**-5590', 'AK']
['1226', 'Lee', 'Reed', '5/25/1987', '***-**-0149', 'OR']
['1126', 'Veronica', 'Strickland', '4/20/1974', '***-**-4151', 'NH']
['533', 'James', 'Gonzalez', '1/7/1965', '***-**-2194', 'NC']
['1114', 'Jacqueline', 'Ward', '12/20/1986', '***-**-4524', 'NH']
['215', 'Jose', 'Johnson', '5/22/1967', '***-**-2628', 'ND']
['1451', 'Ronald', 'Smith', '9/28/1957', '***-**-4374', 'DE']
['1214', 'Katherine', 'King', '9/26/1963', '***-**-6189', 'RI']
['701', 'Carla', 'Burnett', '9/7/1977', '***-**-0943', 'CA']
['2017', 'Evelyn', 'Bradley', '6/18/1957', '***-**-0969', 'SC']
['1193', 'Thomas', 'Jordan', '2/17/1958', '***-**-2612', 'PA']
['1398', 'Eric', 'Hernandez', '6/3/1959', '***-**-8875', 'IL']
['1056', 'Stephen', 'Hicks', '10/23/1966', '***-**-6660', 'VT']
['891', 'Terri', 'Richardson', '8/9/1965', '***-**-9746', 'IL']
['990', 'Charlotte', 'Evans', '4/27/1973', '***-**-5916', 'PA']
['1964', 'Jeffrey', 'Rose', '7/25/1959', '***-**-3871', 'FL']
['792', 'Jeanne', 'Williams', '12/10/1964', '***-**-6601', 'TX']
['932', 'Rebecca', 'Anderson', '3/18/1978', '***-**-7809', 'MN']
['1380', 'Jacob', 'Chavez', '10/10/1978', '***-**-4084', 'PA']
['529', 'Richard', 'Nelson', '11/4/1992', '***-**-1489', 'FL']
['1626', 'Alison', 'Collins', '9/10/1991', '***-**-8839', 'LA']
['1066', 'Holly', 'Fox', '8/11/1985', '***-**-3929', 'WY']
['738', 'Carolyn', 'Williams', '3/1/1978', '***-**-7077', 'RI']
['447', 'Cathy', 'Cooper', '2/15/1994', '***-**-8979', 'MT']
['1633', 'Keith', 'Horn', '12/13/1988', '***-**-3102', 'MI']
['1472', 'Suzanne', 'Saunders', '10/29/1966', '***-**-1282', 'GA']
['1029', 'William', 'Molina', '3/18/1989', '***-**-9180', 'AK']
['2075', 'Steven', 'Stanton', '12/9/1993', '***-**-0927', 'MO']
['1710', 'Bryan', 'Stephens', '5/1/1991', '***-**-9078', 'TX']
['1793', 'Aaron', 'Allen', '12/14/1969', '***-**-6459', 'HI']
['20', 'Gina', 'Hunt', '8/12/1986', '***-**-3821', 'NV']
['1111', 'Lori', 'Wilson', '12/3/1980', '***-**-3755', 'IA']
['114', 'Kristi', 'Spencer', '8/30/1963', '***-**-3145', 'NE']
['1616', 'Michelle', 'Huffman', '5/13/1974', '***-**-5948', 'AL']
['970', 'Valerie', 'Simmons', '8/7/1973', '***-**-4323', 'AR']
['762', 'John', 'Medina', '12/24/1959', '***-**-5244', 'GA']
['730', 'Denise', 'Ewing', '9/2/1974', '***-**-5290', 'LA']
['878', 'Anna', 'Meyers', '6/14/1976', '***-**-6602', 'AZ']
['1947', 'Ashley', 'Bray', '10/1/1981', '***-**-8804', 'WV']
['1976', 'Gabrielle', 'Ochoa', '12/2/1969', '***-**-5306', 'ME']
['873', 'Brandon', 'Dunn', '11/29/1973', '***-**-4941', 'FL']
['329', 'Elizabeth', 'Chavez', '12/4/1960', '***-**-2197', 'MI']
['1252', 'Kyle', 'Rios', '4/6/1967', '***-**-2992', 'WA']
['1830', 'Jason', 'Hill', '7/27/1991', '***-**-4407', 'IL']
['749', 'Kristen', 'Li', '5/25/1991', '***-**-3025', 'MD']
['660', 'Charles', 'Simmons', '10/19/1972', '***-**-4900', 'WA']
['2094', 'Derek', 'Dixon', '5/22/1963', '***-**-2196', 'AK']
['61', 'Sarah', 'Williams', '7/30/1992', '***-**-0343', 'AK']
['1271', 'Kaitlin', 'Costa', '8/26/1989', '***-**-7674', 'VT']
['2032', 'Matthew', 'Jones', '11/30/1989', '***-**-0361', 'MA']
['324', 'Molly', 'Bennett', '7/14/1984', '***-**-4164', 'MA']
['649', 'Bobby', 'Jones', '2/15/1968', '***-**-1848', 'NH']
['1061', 'Jennifer', 'Lewis', '4/13/1968', '***-**-4353', 'ID']
['1507', 'Brian', 'Wilson', '2/14/1963', '***-**-0693', 'GA']
['1567', 'Thomas', 'Graham', '10/2/1988', '***-**-5911', 'MA']
['1655', 'Deborah', 'Acosta', '7/8/1992', '***-**-1988', 'ID']
['1591', 'Mitchell', 'Cook', '2/8/1988', '***-**-4451', 'PA']
['1205', 'Amy', 'Jacobs', '8/20/1957', '***-**-4913', 'RI']
['611', 'Kimberly', 'Williams', '10/2/1962', '***-**-1474', 'OH']
['55', 'John', 'Williams', '5/11/1963', '***-**-8882', 'MO']
['1617', 'Bernard', 'Martinez', '1/1/1959', '***-**-2910', 'SC']
['588', 'Allison', 'Walter', '10/21/1978', '***-**-5582', 'WY']
['840', 'William', 'Boyle', '5/25/1986', '***-**-3702', 'SD']
['184', 'Jessica', 'Howell', '11/2/1962', '***-**-8142', 'WA']
['128', 'Christine', 'Anthony', '1/18/1989', '***-**-0561', 'NY']
['644', 'Samuel', 'Jones', '6/10/1989', '***-**-3255', 'CT']
['1738', 'Kyle', 'Moore', '9/18/1970', '***-**-5398', 'ND']
['373', 'Brittany', 'Vance', '7/6/1974', '***-**-3913', 'TN']
['1302', 'Laura', 'Jacobson', '2/5/1962', '***-**-9901', 'WV']
['1611', 'Erin', 'Briggs', '2/25/1987', '***-**-6681', 'AR']
['1596', 'Stephen', 'Smith', '5/13/1963', '***-**-9670', 'MI']
['1368', 'Douglas', 'Clark', '3/10/1982', '***-**-7437', 'NV']
['1766', 'Brandon', 'Oneal', '1/8/1985', '***-**-1872', 'MI']
['509', 'Andrew', 'Baldwin', '7/19/1960', '***-**-9735', 'MO']
['222', 'Anna', 'Schroeder', '3/27/1972', '***-**-3797', 'KY']
['1808', 'Valerie', 'Stone', '1/7/1994', '***-**-8118', 'NE']
['980', 'Sean', 'Sanchez', '11/29/1963', '***-**-1009', 'WI']
['1476', 'Vanessa', 'Graham', '9/21/1972', '***-**-1982', 'NY']
['2009', 'Katherine', 'Anderson', '9/26/1988', '***-**-8425', 'ME']
['2076', 'Erica', 'Gonzalez', '8/29/1967', '***-**-7362', 'NC']
['1659', 'Stacy', 'Johnson', '10/27/1980', '***-**-7345', 'FL']
['434', 'Kevin', 'Watts', '6/20/1957', '***-**-3488', 'NH']
['119', 'Emily', 'Nguyen', '11/27/1960', '***-**-6079', 'NV']
['244', 'Lynn', 'Hall', '4/12/1977', '***-**-7857', 'OK']
['804', 'Gail', 'Johnson', '6/6/1990', '***-**-3613', 'CT']
['212', 'Connie', 'Olsen', '12/30/1988', '***-**-6860', 'OH']
['417', 'Michael', 'Church', '11/27/1959', '***-**-5079', 'KY']
['555', 'Mike', 'Wilson', '12/23/1962', '***-**-7316', 'MN']
['519', 'Crystal', 'Fisher', '11/10/1972', '***-**-9745', 'ID']
['232', 'Charles', 'Duncan', '2/14/1980', '***-**-9851', 'NC']
['898', 'Roy', 'Perkins', '10/10/1988', '***-**-8096', 'FL']
['24', 'Dustin', 'Jackson', '1/6/1979', '***-**-2345', 'HI']
['2086', 'Laura', 'Contreras', '5/17/1962', '***-**-6546', 'WY']
['1709', 'Timothy', 'Morton', '7/2/1993', '***-**-3871', 'SD']
['1606', 'John', 'Morrison', '1/10/1984', '***-**-4470', 'MA']
['1917', 'Joseph', 'Wood', '11/2/1957', '***-**-5341', 'FL']
['928', 'Oscar', 'Romero', '3/8/1987', '***-**-5634', 'IL']
['1175', 'Shannon', 'Wilson', '11/19/1969', '***-**-3974', 'UT']
['1500', 'James', 'Armstrong', '7/23/1975', '***-**-4550', 'ND']
['848', 'Ronnie', 'Ellison', '4/22/1980', '***-**-2267', 'WA']
['216', 'Joshua', 'Wilcox', '9/27/1986', '***-**-7150', 'OK']
['274', 'Bryan', 'Rocha', '2/3/1964', '***-**-8996', 'AZ']
['756', 'Matthew', 'Flynn', '10/5/1957', '***-**-1385', 'VA']
['1925', 'Amanda', 'Turner', '12/28/1960', '***-**-7060', 'MN']
['1731', 'Steven', 'White', '3/5/1959', '***-**-4892', 'MA']
['1019', 'Andrea', 'Berry', '2/14/1989', '***-**-6290', 'AL']
['1155', 'Shawn', 'Burke', '1/1/1960', '***-**-9071', 'CA']
['449', 'Rhonda', 'Wilson', '1/8/1987', '***-**-0832', 'VT']
['115', 'Jay', 'Hart', '5/14/1963', '***-**-6255', 'CT']
['1636', 'Ashley', 'Martinez', '4/13/1986', '***-**-5385', 'NV']
['84', 'Elizabeth', 'Johnston', '8/3/1974', '***-**-2936', 'IL']
['1478', 'Andrew', 'Acevedo', '6/29/1991', '***-**-6963', 'MT']
['384', 'Michelle', 'Lynch', '3/28/1972', '***-**-8040', 'PA']
['1582', 'Cristian', 'Gibbs', '2/8/1963', '***-**-9478', 'CT']

Process finished with exit code 0
